"","project","round","change","count","size","ratio"
"39470","474c3959c5ed2","F1","XLARGE_DIFF",196,75448,0.00259781571413424
"39471","474c395ccbcfa","F1","XLARGE_DIFF",130,65573,0.00198252329464871
"39472","474c76f39c463","F1","XLARGE_DIFF",45,9290,0.00484391819160388
"39473","474d582752c7e","F1","XLARGE_DIFF",8,2334,0.00342759211653813
"39474","474d582fd5d05","F1","XLARGE_DIFF",4,668,0.00598802395209581
"39475","474d5836b95a7","F1","XLARGE_DIFF",13,6151,0.00211347748333604
"39476","474d7247c85e7","F1","XLARGE_DIFF",99,39319,0.00251786668023093
"39477","474d724ce4bc9","F1","XLARGE_DIFF",85,42906,0.00198107490793828
"39478","474e5b1bc8ab9","F1","XLARGE_DIFF",6,1276,0.00470219435736677
"39479","474e60097a61d","F1","XLARGE_DIFF",105,8845,0.0118711136235161
"39480","47517fc21b9f7","F1","XLARGE_DIFF",12,2056,0.00583657587548638
"39481","4751a0bb68aa3","F1","XLARGE_DIFF",352,45950,0.00766050054406964
"39482","4751e4b883159","F1","XLARGE_DIFF",27,15999,0.00168760547534221
"39483","4751e84989aca","F1","XLARGE_DIFF",3,645,0.00465116279069767
"39484","4752acc3d8b0b","F1","XLARGE_DIFF",4,3728,0.00107296137339056
"39485","4752ae1860816","F1","XLARGE_DIFF",50,25182,0.00198554523072036
"39486","4754c06ba0b39","F1","XLARGE_DIFF",1,31,0.032258064516129
"39487","47551fec07d19","F1","XLARGE_DIFF",2,1290,0.00155038759689922
"39488","47555672654cf","F1","XLARGE_DIFF",20,4062,0.00492368291482029
"39489","4755584edc8f4","F1","XLARGE_DIFF",18,3492,0.00515463917525773
"39490","4755b410a5f26","F1","XLARGE_DIFF",71,6160,0.011525974025974
"39491","4755f8dd3406d","F1","XLARGE_DIFF",12,4597,0.00261039808570807
"39492","4755ffb5479aa","F1","XLARGE_DIFF",11,5459,0.00201502106612933
"39493","4756d0717f6d2","F1","XLARGE_DIFF",138,22839,0.00604229607250755
"39494","475742a33db99","F1","XLARGE_DIFF",14,3454,0.00405327156919514
"39495","475764e8255de","F1","XLARGE_DIFF",3,771,0.00389105058365759
"39496","4758ab21d5439","F1","XLARGE_DIFF",9,3049,0.00295178747130207
"39497","47592166e7022","F1","XLARGE_DIFF",19,2875,0.00660869565217391
"39498","4759c4cea84f7","F1","XLARGE_DIFF",3,663,0.00452488687782805
"39499","475df0bcbd902","F1","XLARGE_DIFF",12,3369,0.00356188780053428
"39500","475df238f0b6d","F1","XLARGE_DIFF",36,14116,0.00255029753471238
"39501","47615ee72802a","F1","XLARGE_DIFF",1,23,0.0434782608695652
"39502","476164587df73","F1","XLARGE_DIFF",20,1359,0.0147167034584253
"39503","47616949a71e8","F1","XLARGE_DIFF",32,13999,0.00228587756268305
"39504","47630b0ca43e9","F1","XLARGE_DIFF",49,4850,0.0101030927835052
"39505","47642f5bcc6e7","F1","XLARGE_DIFF",81,65316,0.00124012493110417
"39506","476435e6039b9","F1","XLARGE_DIFF",108,67432,0.00160161347728082
"39507","47646b4072e0c","F1","XLARGE_DIFF",9,4678,0.00192389910218042
"39508","476568ed23f09","F1","XLARGE_DIFF",114,69092,0.00164997394777977
"39509","47656f2a3c1e4","F1","XLARGE_DIFF",5,756,0.00661375661375661
"39510","47665f5496043","F1","XLARGE_DIFF",16,3567,0.00448556209700028
"39511","47682eec02b8d","F1","XLARGE_DIFF",21,4743,0.00442757748260595
"39512","4769abac875d9","F1","XLARGE_DIFF",36,5698,0.00631800631800632
"39513","476a533acfb33","F1","XLARGE_DIFF",12,2632,0.00455927051671732
"39514","476ab8fdeecb2","F1","XLARGE_DIFF",188,37892,0.00496146943945952
"39515","476caf60530a7","F1","XLARGE_DIFF",38,11398,0.00333391823126864
"39516","476cb6c8eeb28","F1","XLARGE_DIFF",36,8602,0.00418507323878168
"39517","476cd8845fef4","F1","XLARGE_DIFF",12,2102,0.00570884871550904
"39518","476db8362bc47","F1","XLARGE_DIFF",23,14589,0.00157653026252656
"39519","47785e9bc5a27","F1","XLARGE_DIFF",3,902,0.00332594235033259
"39520","47898d0245839","F1","XLARGE_DIFF",15,4455,0.00336700336700337
"39521","4700078558b6a","F2","XLARGE_DIFF",40,8204,0.00487567040468064
"39522","4700c619a2a51","F2","XLARGE_DIFF",67,20756,0.00322798227018693
"39523","470295cc33ed4","F2","XLARGE_DIFF",31,5411,0.00572907041212345
"39524","470327a780584","F2","XLARGE_DIFF",1,37,0.027027027027027
"39525","47042ae9d8f13","F2","XLARGE_DIFF",3,324,0.00925925925925926
"39526","47042bf80f6ed","F2","XLARGE_DIFF",1,96,0.0104166666666667
"39527","47042c255fe99","F2","XLARGE_DIFF",6,912,0.00657894736842105
"39528","47042cf22932e","F2","XLARGE_DIFF",4,261,0.0153256704980843
"39529","47042d2b7011f","F2","XLARGE_DIFF",3,332,0.00903614457831325
"39530","470483d370205","F2","XLARGE_DIFF",4,558,0.00716845878136201
"39531","470599e5e7231","F2","XLARGE_DIFF",11,927,0.011866235167206
"39532","470711a620365","F2","XLARGE_DIFF",3,455,0.00659340659340659
"39533","470e98a500484","F2","XLARGE_DIFF",41,1589,0.025802391441158
"39534","4712043fe5b10","F2","XLARGE_DIFF",16,8242,0.00194127638922592
"39535","471659fcc1670","F2","XLARGE_DIFF",127,14351,0.00884955752212389
"39536","471bd17adea7b","F2","XLARGE_DIFF",34,7957,0.00427296719869297
"39537","471ef8e015034","F2","XLARGE_DIFF",23,2872,0.008008356545961
"39538","471f002701acc","F2","XLARGE_DIFF",1,702,0.00142450142450142
"39539","471f00b406ab6","F2","XLARGE_DIFF",3,781,0.00384122919334187
"39540","4721c6f4118ca","F2","XLARGE_DIFF",3,631,0.00475435816164818
"39541","4721c73bd5cf3","F2","XLARGE_DIFF",11,834,0.013189448441247
"39542","4721c79ad1349","F2","XLARGE_DIFF",2,109,0.018348623853211
"39543","4721c7ed9c966","F2","XLARGE_DIFF",33,3888,0.00848765432098765
"39544","4721c87033dde","F2","XLARGE_DIFF",11,1235,0.00890688259109312
"39545","4721c8b881f8a","F2","XLARGE_DIFF",15,2179,0.00688389169343736
"39546","4721c8eeb671f","F2","XLARGE_DIFF",9,417,0.0215827338129496
"39547","4721c9372008c","F2","XLARGE_DIFF",2,244,0.00819672131147541
"39548","4721c9a0dde85","F2","XLARGE_DIFF",18,2022,0.00890207715133531
"39549","4730fe55616a1","F2","XLARGE_DIFF",20,7095,0.00281888653981677
"39550","4733358b9b755","F2","XLARGE_DIFF",13,1257,0.0103420843277645
"39551","4741c4d413dd6","F2","XLARGE_DIFF",220,28470,0.00772743238496663
"39552","4741da9195add","F2","XLARGE_DIFF",24,11724,0.00204708290685773
"39553","4741dcd822547","F2","XLARGE_DIFF",21,8107,0.00259035401504872
"39554","4741def554ca4","F2","XLARGE_DIFF",18,8555,0.00210403272939801
"39555","4741e178064c7","F2","XLARGE_DIFF",32,10885,0.00293982544786403
"39556","4741e318be5b7","F2","XLARGE_DIFF",11,5862,0.00187649266461958
"39557","474389339be86","F2","XLARGE_DIFF",13,1493,0.0087073007367716
"39558","4748bc3f129b0","F2","XLARGE_DIFF",184,18568,0.00990952175786299
"39559","4748c033b549d","F2","XLARGE_DIFF",26,8344,0.00311601150527325
"39560","4748c1fd5e56a","F2","XLARGE_DIFF",26,11098,0.00234276446206524
"39561","4748c3b80b045","F2","XLARGE_DIFF",26,9451,0.00275103163686382
"39562","4748c6957c5d4","F2","XLARGE_DIFF",44,10227,0.00430233695120759
"39563","4748c95eef9a4","F2","XLARGE_DIFF",23,10301,0.00223279293272498
"39564","474c3959c5ed2","F2","XLARGE_DIFF",157,60740,0.00258478761936121
"39565","474c395ccbcfa","F2","XLARGE_DIFF",87,43821,0.00198534948997056
"39566","474d724ce4bc9","F2","XLARGE_DIFF",67,34348,0.00195062303482008
"39567","4751a0bb68aa3","F2","XLARGE_DIFF",368,50269,0.00732061509081143
"39568","4700078558b6a","P1","XLARGE_DIFF",37,6177,0.00598996276509633
"39569","47006af26098f","P1","XLARGE_DIFF",13,2626,0.00495049504950495
"39570","4700c619a2a51","P1","XLARGE_DIFF",25,3568,0.0070067264573991
"39571","4701717a42601","P1","XLARGE_DIFF",54,10603,0.0050928982363482
"39572","470193cc37adf","P1","XLARGE_DIFF",13,4244,0.0030631479736098
"39573","4701c1caa2612","P1","XLARGE_DIFF",14,2200,0.00636363636363636
"39574","4701c8509064e","P1","XLARGE_DIFF",2,813,0.002460024600246
"39575","470218c0c5725","P1","XLARGE_DIFF",15,2786,0.0053840631730079
"39576","47023565c88f3","P1","XLARGE_DIFF",8,2846,0.0028109627547435
"39577","470295cc33ed4","P1","XLARGE_DIFF",6,674,0.00890207715133531
"39578","4702cd148e2f1","P1","XLARGE_DIFF",1,345,0.00289855072463768
"39579","4702cd3fcc46f","P1","XLARGE_DIFF",8,776,0.0103092783505155
"39580","470327a780584","P1","XLARGE_DIFF",1,288,0.00347222222222222
"39581","4703888546eeb","P1","XLARGE_DIFF",2,360,0.00555555555555556
"39582","47042c4949ecc","P1","XLARGE_DIFF",14,3434,0.0040768782760629
"39583","47042cf22932e","P1","XLARGE_DIFF",3,222,0.0135135135135135
"39584","47042d2b7011f","P1","XLARGE_DIFF",1,127,0.0078740157480315
"39585","470443bc1e2b2","P1","XLARGE_DIFF",5,3010,0.00166112956810631
"39586","4704613de39a6","P1","XLARGE_DIFF",3,1737,0.00172711571675302
"39587","470467677f591","P1","XLARGE_DIFF",3,893,0.00335946248600224
"39588","4704ed6571a4b","P1","XLARGE_DIFF",23,4679,0.00491558025219064
"39589","470599e5e7231","P1","XLARGE_DIFF",1,21,0.0476190476190476
"39590","4705a68920a92","P1","XLARGE_DIFF",3,927,0.00323624595469256
"39591","4706f68ad2db7","P1","XLARGE_DIFF",2,880,0.00227272727272727
"39592","470707e858e9f","P1","XLARGE_DIFF",2,625,0.0032
"39593","4707b8eeadd9c","P1","XLARGE_DIFF",4,869,0.0046029919447641
"39594","47090c659beef","P1","XLARGE_DIFF",30,5241,0.00572409845449342
"39595","470a18a0bcbab","P1","XLARGE_DIFF",16,6073,0.00263461221801416
"39596","470b21b524446","P1","XLARGE_DIFF",50,6928,0.00721709006928406
"39597","470c3f8f47700","P1","XLARGE_DIFF",5,635,0.0078740157480315
"39598","470c4117c67cf","P1","XLARGE_DIFF",10,3119,0.00320615581917281
"39599","470c41cebf240","P1","XLARGE_DIFF",4,1102,0.00362976406533575
"39600","470c5b3f21051","P1","XLARGE_DIFF",161,44273,0.00363652790639893
"39601","470d4a1adba03","P1","XLARGE_DIFF",65,10182,0.00638381457473974
"39602","470e013364adf","P1","XLARGE_DIFF",14,6463,0.0021661766981278
"39603","470e98a500484","P1","XLARGE_DIFF",19,1697,0.0111962286387743
"39604","47102b6718852","P1","XLARGE_DIFF",2,603,0.0033167495854063
"39605","4710a35875673","P1","XLARGE_DIFF",29,10818,0.00268071732298022
"39606","4710a3cd52093","P1","XLARGE_DIFF",1,874,0.0011441647597254
"39607","4710ed9f601cd","P1","XLARGE_DIFF",10,1090,0.00917431192660551
"39608","4711976216b13","P1","XLARGE_DIFF",34,9453,0.00359674177509785
"39609","4712b3c0d4075","P1","XLARGE_DIFF",4,522,0.00766283524904215
"39610","4713eb439fedf","P1","XLARGE_DIFF",96,39277,0.00244417852687323
"39611","471659fcc1670","P1","XLARGE_DIFF",38,4532,0.00838481906443071
"39612","4719d1b89142c","P1","XLARGE_DIFF",24,5361,0.00447677672076105
"39613","471ad031a9d2b","P1","XLARGE_DIFF",2,777,0.00257400257400257
"39614","471b574e36a35","P1","XLARGE_DIFF",44,10064,0.00437201907790143
"39615","471b934d68326","P1","XLARGE_DIFF",4,2355,0.00169851380042463
"39616","471baab754890","P1","XLARGE_DIFF",15,3854,0.00389206019719772
"39617","471bd17adea7b","P1","XLARGE_DIFF",2,524,0.00381679389312977
"39618","471c0c1f6b463","P1","XLARGE_DIFF",12,4012,0.00299102691924227
"39619","471c164ba54f6","P1","XLARGE_DIFF",8,1022,0.00782778864970646
"39620","471d35c11acce","P1","XLARGE_DIFF",2,176,0.0113636363636364
"39621","471e589d85980","P1","XLARGE_DIFF",7,1943,0.0036026762738034
"39622","471e642cbb552","P1","XLARGE_DIFF",3,1695,0.00176991150442478
"39623","471ebc03d98f8","P1","XLARGE_DIFF",51,12130,0.00420445177246496
"39624","471ef8e015034","P1","XLARGE_DIFF",5,1861,0.00268672756582483
"39625","471f000feaf88","P1","XLARGE_DIFF",2,618,0.00323624595469256
"39626","471f00b406ab6","P1","XLARGE_DIFF",3,553,0.0054249547920434
"39627","471f94ff5ce2b","P1","XLARGE_DIFF",13,4630,0.00280777537796976
"39628","471f9ce7eec5f","P1","XLARGE_DIFF",6,1059,0.0056657223796034
"39629","471fa19983ad9","P1","XLARGE_DIFF",20,5074,0.00394166338194718
"39630","471fafa329907","P1","XLARGE_DIFF",10,3745,0.00267022696929239
"39631","471fb9d22a993","P1","XLARGE_DIFF",9,1659,0.0054249547920434
"39632","471ff1f0e4762","P1","XLARGE_DIFF",3,298,0.0100671140939597
"39633","4720e9ba1b492","P1","XLARGE_DIFF",4,1744,0.00229357798165138
"39634","47215ac3a07f3","P1","XLARGE_DIFF",37,5050,0.00732673267326733
"39635","4721c692c1ffd","P1","XLARGE_DIFF",5,370,0.0135135135135135
"39636","4721c73bd5cf3","P1","XLARGE_DIFF",11,700,0.0157142857142857
"39637","4721c7ed9c966","P1","XLARGE_DIFF",14,867,0.0161476355247982
"39638","4721c8b881f8a","P1","XLARGE_DIFF",4,477,0.00838574423480084
"39639","4721c8eeb671f","P1","XLARGE_DIFF",7,378,0.0185185185185185
"39640","4721c9a0dde85","P1","XLARGE_DIFF",3,252,0.0119047619047619
"39641","47223e4db3eb7","P1","XLARGE_DIFF",6,1968,0.00304878048780488
"39642","47226ef8ea574","P1","XLARGE_DIFF",8,5748,0.00139178844815588
"39643","472375e404762","P1","XLARGE_DIFF",30,6833,0.00439045807112542
"39644","4723f708a7715","P1","XLARGE_DIFF",11,6868,0.00160163075131043
"39645","4724b73d7205c","P1","XLARGE_DIFF",5,480,0.0104166666666667
"39646","4724bb0db9d66","P1","XLARGE_DIFF",50,9153,0.00546268982847154
"39647","472526bf68760","P1","XLARGE_DIFF",4,1171,0.00341588385994876
"39648","47252dc3d34c5","P1","XLARGE_DIFF",1,302,0.0033112582781457
"39649","4726964c65378","P1","XLARGE_DIFF",3,1881,0.00159489633173844
"39650","472791473b441","P1","XLARGE_DIFF",40,11599,0.003448573152858
"39651","47280d0307b04","P1","XLARGE_DIFF",31,8585,0.00361094933022714
"39652","472a64487354d","P1","XLARGE_DIFF",4,2157,0.00185442744552619
"39653","472cb8083a618","P1","XLARGE_DIFF",8,1572,0.00508905852417303
"39654","472d0dca6f4cd","P1","XLARGE_DIFF",15,2612,0.0057427258805513
"39655","472e38b6569e8","P1","XLARGE_DIFF",1,261,0.00383141762452107
"39656","472e66582f6a8","P1","XLARGE_DIFF",2,524,0.00381679389312977
"39657","472e6ba72d0dc","P1","XLARGE_DIFF",51,6142,0.00830348420709866
"39658","472e8bf6b651f","P1","XLARGE_DIFF",23,4475,0.00513966480446927
"39659","4730c160392f6","P1","XLARGE_DIFF",16,3323,0.00481492627144147
"39660","4730fe55616a1","P1","XLARGE_DIFF",19,7004,0.00271273557966876
"39661","47312ec949df7","P1","XLARGE_DIFF",39,5575,0.00699551569506726
"39662","4733358b9b755","P1","XLARGE_DIFF",6,274,0.0218978102189781
"39663","47340bf9c5e94","P1","XLARGE_DIFF",64,13770,0.0046477850399419
"39664","47346213cfcd4","P1","XLARGE_DIFF",2,3158,0.000633312222925902
"39665","4734635967235","P1","XLARGE_DIFF",9,11865,0.000758533501896334
"39666","47354cf66b6a4","P1","XLARGE_DIFF",14,1795,0.00779944289693593
"39667","4735f26654a7a","P1","XLARGE_DIFF",24,14815,0.00161997975025312
"39668","4735f58649c3e","P1","XLARGE_DIFF",17,6893,0.00246627012911649
"39669","473604cd51f6d","P1","XLARGE_DIFF",12,3195,0.00375586854460094
"39670","473607b615c2f","P1","XLARGE_DIFF",12,3870,0.00310077519379845
"39671","473607d75a658","P1","XLARGE_DIFF",9,3806,0.0023646873357856
"39672","47392d97aaee0","P1","XLARGE_DIFF",29,3095,0.00936995153473344
"39673","473a134e36c9c","P1","XLARGE_DIFF",66,18668,0.00353546175273195
"39674","473a26b0ab228","P1","XLARGE_DIFF",3,1392,0.0021551724137931
"39675","473a39b1d835d","P1","XLARGE_DIFF",19,3065,0.00619902120717781
"39676","473a5367071cb","P1","XLARGE_DIFF",11,7486,0.00146940956452044
"39677","473b37690afe3","P1","XLARGE_DIFF",7,2049,0.00341630063445583
"39678","473c8d9b4084a","P1","XLARGE_DIFF",5,645,0.00775193798449612
"39679","473cf06b4bc87","P1","XLARGE_DIFF",3,564,0.00531914893617021
"39680","473d116379d73","P1","XLARGE_DIFF",19,4287,0.00443200373221367
"39681","473d1560cddb0","P1","XLARGE_DIFF",6,2047,0.00293111871030777
"39682","473d6e5a886cd","P1","XLARGE_DIFF",45,20791,0.00216439805685152
"39683","473d715a9c8c5","P1","XLARGE_DIFF",12,1602,0.00749063670411985
"39684","473f26ce0a1b3","P1","XLARGE_DIFF",5,4498,0.00111160515784793
"39685","473f272452fc6","P1","XLARGE_DIFF",22,15439,0.00142496275665522
"39686","473f5764e77c1","P1","XLARGE_DIFF",6,1768,0.00339366515837104
"39687","473f88421aad1","P1","XLARGE_DIFF",29,5542,0.00523276795380729
"39688","47403990cb72e","P1","XLARGE_DIFF",1,1038,0.000963391136801541
"39689","47403abce1648","P1","XLARGE_DIFF",4,1046,0.00382409177820268
"39690","4740aa63616c9","P1","XLARGE_DIFF",1,504,0.00198412698412698
"39691","4740c97880d85","P1","XLARGE_DIFF",3,1769,0.00169587337478802
"39692","4740d6ab59754","P1","XLARGE_DIFF",2,184,0.0108695652173913
"39693","4740ddbdc0956","P1","XLARGE_DIFF",4,890,0.00449438202247191
"39694","4740fc441c78d","P1","XLARGE_DIFF",18,2650,0.00679245283018868
"39695","4741c4d413dd6","P1","XLARGE_DIFF",14,1494,0.00937081659973226
"39696","4741da9195add","P1","XLARGE_DIFF",1,10,0.1
"39697","4741dcd822547","P1","XLARGE_DIFF",2,268,0.00746268656716418
"39698","4741def554ca4","P1","XLARGE_DIFF",2,219,0.0091324200913242
"39699","4741e178064c7","P1","XLARGE_DIFF",1,358,0.00279329608938547
"39700","474389339be86","P1","XLARGE_DIFF",8,681,0.0117474302496329
"39701","4743c37f8b64f","P1","XLARGE_DIFF",4,855,0.00467836257309942
"39702","4744512e669c5","P1","XLARGE_DIFF",205,51698,0.00396533715037332
"39703","474451321c6dc","P1","XLARGE_DIFF",253,68874,0.0036733745680518
"39704","47445136cf474","P1","XLARGE_DIFF",240,54125,0.00443418013856813
"39705","4744513c736f4","P1","XLARGE_DIFF",222,50667,0.00438155012138078
"39706","47445be43e3cb","P1","XLARGE_DIFF",258,52210,0.00494158207239992
"39707","47445be8cbe0e","P1","XLARGE_DIFF",337,56795,0.00593362091733427
"39708","47445bedeb2ca","P1","XLARGE_DIFF",244,54737,0.00445767944900159
"39709","47445bf3dbb0a","P1","XLARGE_DIFF",299,55825,0.00535602328705777
"39710","4744744471fb7","P1","XLARGE_DIFF",320,51678,0.00619219010023608
"39711","47447448597ff","P1","XLARGE_DIFF",356,55644,0.00639781467903098
"39712","4744744be721d","P1","XLARGE_DIFF",366,55734,0.00656690709441275
"39713","47449fc1916ff","P1","XLARGE_DIFF",25,2317,0.0107898144151921
"39714","4744cac0cb63a","P1","XLARGE_DIFF",10,877,0.0114025085518814
"39715","474501c572631","P1","XLARGE_DIFF",19,3997,0.00475356517388041
"39716","4748bc3f129b0","P1","XLARGE_DIFF",1,557,0.00179533213644524
"39717","4748c033b549d","P1","XLARGE_DIFF",1,562,0.00177935943060498
"39718","4748c1fd5e56a","P1","XLARGE_DIFF",2,1065,0.00187793427230047
"39719","474983a48b97e","P1","XLARGE_DIFF",5,1468,0.00340599455040872
"39720","4749a34646fcc","P1","XLARGE_DIFF",2,310,0.00645161290322581
"39721","4749a3741b6d2","P1","XLARGE_DIFF",345,56242,0.00613420575370719
"39722","4749a3773f95e","P1","XLARGE_DIFF",274,50394,0.0054371552168909
"39723","4749a37a97819","P1","XLARGE_DIFF",381,66055,0.00576792067216713
"39724","4749ac704ddf4","P1","XLARGE_DIFF",289,56023,0.00515859557681666
"39725","4749ac72b27b6","P1","XLARGE_DIFF",277,54626,0.00507084538498151
"39726","4749ac7654da8","P1","XLARGE_DIFF",372,55957,0.00664796182783208
"39727","4749b5c8498ec","P1","XLARGE_DIFF",282,56641,0.00497872565809219
"39728","4749b5cda292b","P1","XLARGE_DIFF",196,46880,0.00418088737201365
"39729","4749b5d45098c","P1","XLARGE_DIFF",243,52903,0.00459331228852806
"39730","4749e69864520","P1","XLARGE_DIFF",5,542,0.00922509225092251
"39731","474a08c5c73ad","P1","XLARGE_DIFF",2,700,0.00285714285714286
"39732","474c3959c5ed2","P1","XLARGE_DIFF",4,1308,0.00305810397553517
"39733","474c395ccbcfa","P1","XLARGE_DIFF",3,1179,0.00254452926208651
"39734","474c39604be99","P1","XLARGE_DIFF",14,5143,0.00272214660703869
"39735","474c76f39c463","P1","XLARGE_DIFF",5,1720,0.00290697674418605
"39736","474d582752c7e","P1","XLARGE_DIFF",5,1062,0.00470809792843691
"39737","474d582fd5d05","P1","XLARGE_DIFF",2,557,0.00359066427289048
"39738","474d5836b95a7","P1","XLARGE_DIFF",3,1307,0.00229533282325937
"39739","474d5e532e3ed","P1","XLARGE_DIFF",35,11706,0.0029899196992995
"39740","474d5e5948920","P1","XLARGE_DIFF",97,21194,0.004576767009531
"39741","474d5e73576d7","P1","XLARGE_DIFF",217,62098,0.00349447647267223
"39742","474d6393ef210","P1","XLARGE_DIFF",3,541,0.0055452865064695
"39743","474d7247c85e7","P1","XLARGE_DIFF",9,3996,0.00225225225225225
"39744","474d724ce4bc9","P1","XLARGE_DIFF",9,4539,0.00198281559814937
"39745","474dab180a415","P1","XLARGE_DIFF",1,234,0.00427350427350427
"39746","474e5b1bc8ab9","P1","XLARGE_DIFF",1,390,0.00256410256410256
"39747","474e60097a61d","P1","XLARGE_DIFF",4,570,0.00701754385964912
"39748","474ff212404b2","P1","XLARGE_DIFF",5,634,0.00788643533123028
"39749","4751a0bb68aa3","P1","XLARGE_DIFF",293,37117,0.00789395694695153
"39750","4751c616667ed","P1","XLARGE_DIFF",1,462,0.00216450216450216
"39751","4752acc3d8b0b","P1","XLARGE_DIFF",1,746,0.00134048257372654
"39752","4754c06ba0b39","P1","XLARGE_DIFF",1,626,0.00159744408945687
"39753","4755584edc8f4","P1","XLARGE_DIFF",1,30,0.0333333333333333
"39754","4755b410a5f26","P1","XLARGE_DIFF",40,3049,0.0131190554280092
"39755","4756d0717f6d2","P1","XLARGE_DIFF",14,2809,0.00498398006407974
"39756","475742a33db99","P1","XLARGE_DIFF",13,3402,0.00382128159905938
"39757","4758ab21d5439","P1","XLARGE_DIFF",1,677,0.00147710487444609
"39758","47592166e7022","P1","XLARGE_DIFF",13,1742,0.00746268656716418
"39759","4759cd52eb5ab","P1","XLARGE_DIFF",2,1044,0.00191570881226054
"39760","475df238f0b6d","P1","XLARGE_DIFF",1,856,0.00116822429906542
"39761","47615dd66cfe0","P1","XLARGE_DIFF",14,3391,0.00412857564140372
"39762","476164587df73","P1","XLARGE_DIFF",4,383,0.010443864229765
"39763","47616949a71e8","P1","XLARGE_DIFF",16,5490,0.0029143897996357
"39764","47630b0ca43e9","P1","XLARGE_DIFF",1,489,0.00204498977505112
"39765","47642f5bcc6e7","P1","XLARGE_DIFF",11,14845,0.000740990232401482
"39766","476435e6039b9","P1","XLARGE_DIFF",14,14173,0.000987793692231708
"39767","476437f1a74f4","P1","XLARGE_DIFF",5,12470,0.000400962309542903
"39768","47646b4072e0c","P1","XLARGE_DIFF",5,1912,0.00261506276150628
"39769","476568ed23f09","P1","XLARGE_DIFF",4,8205,0.00048750761730652
"39770","47656f2a3c1e4","P1","XLARGE_DIFF",3,408,0.00735294117647059
"39771","47665f5496043","P1","XLARGE_DIFF",12,1835,0.00653950953678474
"39772","47681fe1b80fe","P1","XLARGE_DIFF",12,2014,0.00595829195630586
"39773","47682eec02b8d","P1","XLARGE_DIFF",8,1640,0.0048780487804878
